tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1943416550784213128',@moeKiwiSAMA 哪家的,ja,Reply,0,2,0,0,286,2025-07-11 05:06:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1943379856542273652',"@yozuha15 @defaultmul 一个人打本太简单了带上这个吧！
（我）",zh,Reply,0,2,0,1,69,2025-07-11 02:40:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1943299057688154289',@luoling8192 很多事情不适合完全让 AI 做的，你得一步一步指挥它,zh,Reply,0,6,0,0,464,2025-07-10 21:19:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1943288084323537226',"每次都是现有的生活被打破才能迈出新的一步
对…
对…吗？",zh,Tweet,1,62,2,5,4377,2025-07-10 20:35:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1943174202095231086',中国区微信有 CallKit 了？没碰任何设置，今天接到电话直接就是 CallKit 界面,zh,Tweet,1,82,1,7,13485,2025-07-10 13:03:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1943152847811703092',@Anna_nanachan @hoidya_ 好可爱 (✪ω✪),zh,Reply,0,1,0,0,208,2025-07-10 11:38:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1943152630714302677',"@asahinaXmafuyu 你的上司：*四点钟和你一起上班*
我的上司：我家里有台多的大交换机要不要给你拿去",zh,Reply,0,11,0,0,327,2025-07-10 11:37:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1942959162167865514',"AFF 邀请还真有奖励
这下孩子终于吃上 Claude Code 了
https://t.co/gAhZ6O0k80 https://t.co/D5MDxuhBwm",zh,Tweet,3,26,0,2,3525,2025-07-09 22:48:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://anyrouter.top/register?aff=U6dA,photo,https://pbs.twimg.com/media/GvbG-Jaa0AAzuqN.jpg
'1942868379830042819',Gemini：我会一直盯着你.jpg https://t.co/4KCmP4FheC,zh,Tweet,0,21,0,0,1843,2025-07-09 16:48:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GvZ0cuyW8AAAVUP.jpg
'1942851022642147593',@suzumiyasuzume 后者好，至少有个心理安慰🥲,zh,Reply,0,10,0,1,803,2025-07-09 15:39:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1942598542729830529',@hibikedoraki 好小的小猫,zh,Reply,0,2,0,0,29,2025-07-08 22:55:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1942594784863957238',我服了求求你们视频播放器别碰我 .ts 文件🏳️,zh,Tweet,1,56,0,3,4218,2025-07-08 22:41:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1942573846353305821',我赌你的遥控器里没有电池,zh,Tweet,0,28,1,3,2373,2025-07-08 21:17:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1942240835669819893',呜呜呜它不带我玩 https://t.co/20MJQXBeVQ,zh,Tweet,1,33,0,2,2266,2025-07-07 23:14:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GvQ5vGVXEAEiyRg.png
'1942552350213935236',@DgudbF28831 有,ja,Reply,0,1,0,1,35,2025-07-08 19:52:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1942458515148153172',@0xSorrowRain 打舞萌,ja,Reply,0,2,0,1,159,2025-07-08 13:39:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1942458337880072640',@Baixiaoming0707 截到了 bug https://t.co/nQwGO2gwis,ja,Reply,0,3,0,0,273,2025-07-08 13:38:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GvT_j1ZaYAEYohK.jpg
'1942455957599949108',@DgudbF28831 美国区,ja,Reply,0,2,0,1,100,2025-07-08 13:29:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1942278330507747605',@ichralpha 我啥都没资格，之前那个我也领不了,zh,Reply,0,2,0,0,126,2025-07-08 01:43:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1942092237044875401',@TranzeLuo 上海哪个机场,zh,Reply,0,3,0,1,288,2025-07-07 13:24:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1942087133851730129',颤抖吧 Copilot！我的 Cursor 复活了！ https://t.co/va43qa4uxn,zh,Tweet,0,31,0,1,2124,2025-07-07 13:03:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GvOt9CRa8AA1mk2.jpg
'1941951449371467952',@ProbiusOfficial 这是你？,zh,Reply,0,5,0,1,542,2025-07-07 04:04:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941895025157394819',@Nickel_Angel &lt;｜end▁of▁sentence｜&gt;,en,Reply,0,1,0,0,58,2025-07-07 00:20:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1941894911399547199',"每次写完一天前端之后睡觉做梦怕是在梦里都是 flex=""~ row items-center""",zh,Tweet,0,22,0,1,2061,2025-07-07 00:20:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1941583243674845665',"“假若那天我踏入 前方的道路相反
未来是否 也会 感到同样的缺憾”",zh,Tweet,1,14,0,0,1120,2025-07-06 03:41:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941578482229874857',@Equiliw 好好休息,ja,Reply,0,3,0,0,126,2025-07-06 03:22:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941511255354900699',@himself_65 熟悉 chromium 去读 electron 挺轻松的,zh,Reply,0,8,0,0,1882,2025-07-05 22:55:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941510681934827586',@Nickel_Angel 多放一会，涨 2000 再来打,zh,Reply,0,2,0,0,181,2025-07-05 22:53:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941454904549310693',"开发一个舞萌智能排卡板，扫自己的码排队，屏幕自动显示下个上机的人是谁，下机之后点一下自动回到队伍尾🤔
（怎么满脑子里都是这种炫酷但没用的东西x",zh,Tweet,0,42,0,6,3451,2025-07-05 19:11:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941510559335403550',@AcboxLiu 扫码好处是直接显示你的用户名方便看x,zh,Reply,0,3,0,0,106,2025-07-05 22:52:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941510405899288664',@zhi_cheng233 草,ja,Reply,0,3,0,0,94,2025-07-05 22:52:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941467777585582449',@wong2_x 降智，给我狠狠地降智，you're absolutely 降智！,ja,Reply,0,7,0,0,569,2025-07-05 20:02:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941467677354230235',@ec12edfae2cb22 @wong2_x 给个 deepseek 都算好的，给你个 4o 甚至是 4o-mini…,zh,Reply,0,2,0,0,226,2025-07-05 20:02:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941464479356813782',@chuangbo @nek0hasekai 我知道 singbox 这个项目，我想问有没有做成能 drop-in 替代 Stash 的 iOS app,zh,Reply,0,0,0,1,469,2025-07-05 19:49:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941413505179189544',我去，绿色迪拉熊！,zh,Tweet,1,28,0,1,1465,2025-07-05 16:27:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941390887730532726',@nek0hasekai 那我继续用 Stash 了，抄归抄它便宜能用（🐶,zh,Reply,0,12,0,1,4624,2025-07-05 14:57:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941368674545471870',@usrbinmix 确实，感觉比二维码有用，截图给你弹个加二维码的图太烦了（虽然我感觉淘宝可能已经有这个技术了，截图很多时候能直接识别出来商品）,zh,Reply,0,7,0,0,686,2025-07-05 13:28:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941351639518151114',@remilia_servant 这算不算也是一种模拟恐怖/模拟搞笑,zh,Reply,0,95,0,2,3771,2025-07-05 12:21:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941151284876517428',"前一天晚上刚吐槽完，我的 Cursor 死都不知道自己死在什么 pwd 下面
第二天我的 Copilot 开始每条命令都打绝对路径？？？？？ https://t.co/Vw4MResaGI",zh,Tweet,1,25,0,3,2525,2025-07-04 23:05:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GvBasZjb0AEwCFt.jpg
'1941350941225296160',@liwenka1 在整活，或者说行为艺术，在公司表演了一个整个 PR 自己一行代码不写全给 AI 写（当然在调研好之后比自己写还麻烦）,zh,Reply,0,3,0,0,73,2025-07-05 12:18:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941335589217095860',@hd_nvim deno 算不算开二代,zh,Reply,0,2,0,0,331,2025-07-05 11:17:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941320031310315768',@kong233333 可是它现在是 copilot（？,zh,Reply,0,1,0,0,81,2025-07-05 10:15:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941319785817788826',@Fomsky_Wei 还好我没装,zh,Reply,0,1,0,0,81,2025-07-05 10:14:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941183205840912488',甜死了🥹🥹🥹🥹🥹🥹🥹🥹,ja,Tweet,0,11,0,0,1015,2025-07-05 01:11:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941182847693488216',@Liuran_jyz 我也要搬家了😭,ja,Reply,0,2,0,0,119,2025-07-05 01:10:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941182743192420574',@xitin78213459 馒头 还用选吗（好像已经很少见了）,zh,Reply,0,10,0,0,577,2025-07-05 01:10:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941158428883472437',@cubercsl @gabengca 场景是比如两个 ssh 远端，来回 scp 的话就麻烦了,zh,Reply,0,3,0,0,51,2025-07-04 23:33:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1940876785300000836',"@asahinaXmafuyu 没关系
玩 pjsk 不一定要玩 pjsk
玩 maimai 也不一定要玩 maimai",zh,Reply,0,4,0,0,194,2025-07-04 04:54:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940862065176129729',路人就要问了：你怎么选了三张 knd，你推到底是 mnr 还是 knd https://t.co/QcZNFlKWEm,zh,Tweet,0,14,0,1,1179,2025-07-04 03:55:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gu9TsYPb0AABlVs.jpg
'1940876392079806885',@nyaaion 抽到谁推谁,zh,Reply,0,3,0,0,52,2025-07-04 04:52:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940784941195055333',：简化一下，捏一下一键启动 Cursor 给你 review,zh,Tweet,2,21,0,0,1577,2025-07-03 22:49:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1940784020306251854',原本的小黄鸭调试法，每讲一句问它听懂了吗只能捏它一下让它叫，很没有气氛，我们应该发明接入了 AI 模型的小黄鸭，捏一下它就能回你一句话🦆,zh,Tweet,0,45,0,3,3388,2025-07-03 22:45:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1940356515665481841',公司开始周三供应雪糕了 https://t.co/NAndLeB2tI,zh,Tweet,3,161,0,13,9323,2025-07-02 18:26:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gu2H7c6XoAEahsS.jpg
'1940731597944422471',@math_ijkpqrxyz 好吃的,ja,Reply,0,3,0,0,84,2025-07-03 19:17:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1940731465471566244',小技巧：`git diff | base64` 然后 `base64 -d | git apply -` 可以避免复制出来空格/缩进之类的乱掉,zh,Tweet,36,103,4,4,9295,2025-07-03 19:16:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1940487961432543620',@levrhil 我会一直看着你👁️,zh,Reply,0,1,0,1,40,2025-07-03 03:09:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940392102057136476',@LingSing7263 店里好像是机器出餐的，然后店旁边有个半人高的人形机器人在迎客,zh,Reply,0,2,0,0,51,2025-07-02 20:48:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940367456788504676',那我问你，你这个 AI 奶茶店能接入 MCP 帮我点奶茶吗 https://t.co/Owl3WABjzT,zh,Tweet,1,102,1,10,5584,2025-07-02 19:10:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gu2R6PDXYAADfQi.jpg
'1940362677991395602',@Hydrogen0E7 我是无脑黑）,zh,Reply,0,3,0,0,218,2025-07-02 18:51:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940362319114146032',@TaroLeohearts 夏天小蛋糕换成雪糕,ja,Reply,0,5,0,0,474,2025-07-02 18:50:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940327568449970628',@ProbiusOfficial @YanboOfficial @Stv_Lynn 错了，咖啡是有钱人的饮料，因为有钱人不需要关心自己什么时间睡不睡得着,zh,Reply,0,4,0,0,137,2025-07-02 16:31:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940009476955975866',"把活干完了刚好把 Cursor 用爆
有一种手牌打空刚好斩杀的美感（？ https://t.co/ZJbaCvfPaO",zh,Tweet,0,92,0,8,7703,2025-07-01 19:27:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GuxMBM7WoAAKP4_.png
'1940326941527351447',@Alice__486 自己买的，反正一个月才 20,zh,Reply,0,1,0,0,116,2025-07-02 16:29:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940269326789222456',很久没吃公司食堂了 来吃个 24 元双拼饭 https://t.co/31rPR4bAfI,zh,Tweet,0,87,0,6,3592,2025-07-02 12:40:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gu04qY-WUAADlkJ.jpg
'1940267793569784273',@blackanger 大声密谋,zh,Reply,0,6,0,0,352,2025-07-02 12:34:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940251999007907857',@Fujii_shiki 生日快乐🥰,zh,Reply,0,2,0,0,107,2025-07-02 11:31:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940250804822376568',@anemoneheart912 然后叫个保洁来打扫,zh,Reply,0,3,0,1,422,2025-07-02 11:26:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940250058798313887',有没有谁可以这么懂我🥹,zh,Tweet,1,30,0,1,1736,2025-07-02 11:23:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1940011009097572561',太棒了，我仅用了两天，就 vibe coding 出了我原本需要高达一天才能做完的工作，而且产出了和我亲自写差不多高质量的代码。,zh,Reply,0,58,0,3,1861,2025-07-01 19:34:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1939978086381961480',@hibikedoraki 好亏呜呜呜,zh,Reply,0,3,0,0,83,2025-07-01 17:23:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1939974856667201707',vibe coding 了一天，做出了能用的东西，但我感觉在工资之外我还需要精神损失费。,zh,Tweet,1,76,0,6,4468,2025-07-01 17:10:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1939884977728160012',@asahinaXmafuyu @MasakoMaruyama_ 你太阳没关.jpg,zh,Reply,0,12,0,1,395,2025-07-01 11:13:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1939540599549694373',@0xfaner 🥺面面你,ja,Reply,0,2,0,0,278,2025-06-30 12:24:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1939342764778680572',@evergarten1113 @hsn8086 那是不是应该喂她一块饼干🍪,zh,Reply,0,15,0,1,1661,2025-06-29 23:18:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1939215270268280864',"@Lakr233 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
等等这个原 po 怎么还把我 b 了",zh,Reply,0,5,0,1,1419,2025-06-29 14:52:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1939210009017262442',@asahinaXmafuyu 哭辽 我一粉两粉好多次这首,zh,Reply,0,4,0,1,305,2025-06-29 14:31:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1938845901239525490',@yuexunj @Lakr233 明白了,ja,Reply,0,1,0,0,142,2025-06-28 14:24:19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1938841790892908700',看到这本书我的大脑皮层都变得光滑了,zh,Tweet,0,39,1,0,2465,2025-06-28 14:07:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1938683718995947570',猫,ja,Tweet,0,20,0,1,1113,2025-06-28 03:39:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1938602405492617383',我觉得 LLM 生成代码的时候带着大量注释不是个好事，因为注释往往看起来很正确，所以会容易在 review 的糊弄过去,zh,Tweet,1,48,0,3,2062,2025-06-27 22:16:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1938593856867754243',我永远喜欢双马尾,zh,Tweet,1,20,0,0,1691,2025-06-27 21:42:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1938543790039728610',@OikawaRizumu 十年前，用的 WordPress 主题，自己修了几行 CSS，于是提给了他（当时我还不会开 PR，手动发给他来 commit 的） https://t.co/GFMxmWs37R,zh,Reply,0,16,0,0,1058,2025-06-27 18:23:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GucXTUkawAEPZyP.jpg
'1938542179775103058',这时候就要问了 mnr 你怎么这么可爱呀 mnr,zh,Tweet,0,13,0,1,1224,2025-06-27 18:17:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1938319304841199864',@yozuha15 华为外包还是算了吧…🥺,zh,Reply,0,3,0,2,556,2025-06-27 03:31:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1938224902248796230',"@asahinaXmafuyu @MasakoMaruyama_ 是🥩不是🍖
（？",ja,Reply,0,4,0,1,226,2025-06-26 21:16:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1937890859015610449',@ayakaneko 我就很喜欢 social，想去认识不一样的人，想要听到和自己不同的 idea（但是，与无关的人讲话，比如工作人员/服务人员，则是我最消耗精力的事情了）,zh,Reply,0,9,0,0,343,2025-06-25 23:09:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1936987300757696639',山手线有一种北京十号线的感觉,zh,Tweet,0,25,0,2,1816,2025-06-23 11:18:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1937842430788681964',@NekoNekoNiko120 没有 现在不住北京了 偶尔还会回去玩,zh,Reply,0,2,0,1,57,2025-06-25 19:56:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1937507268934979869',@NekoNekoNiko120 现在不在）,zh,Reply,0,2,0,1,57,2025-06-24 21:45:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1937395180795232595',@luoling8192 中国邮政 app 登手机号查一下,zh,Reply,0,5,0,0,541,2025-06-24 14:19:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1937180870164799894',写歌词的时候转一个韵就会 哇 又有好多词可以用了（？,zh,Tweet,0,15,0,0,1018,2025-06-24 00:08:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1937179896423604261',@yozuha15 抱抱🥹,ja,Reply,0,2,0,1,146,2025-06-24 00:04:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1937143820946465177',@yozuha15 快 逃,ja,Reply,0,2,0,1,167,2025-06-23 21:40:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1937143710552387872',@An_ogance 肉 是什么歌,zh,Reply,0,2,0,1,426,2025-06-23 21:40:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1937034778907406439',那 Asakusa 线是不是相当于上海地铁二号线，连接两个机场 https://t.co/XrPD29HONY,zh,Tweet,0,27,0,1,2339,2025-06-23 14:27:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GuG629nX0AATA3L.jpg
'1937048158812733446',@kenxu2022 都是一个机场到另一个机场😂,zh,Reply,0,0,0,1,127,2025-06-23 15:20:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1937037428419932481',"Goodbye, Minato City! https://t.co/dsISMgKYZ1",en,Tweet,0,12,0,0,931,2025-06-23 14:38:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GuG9RaHWAAAHDlH.jpg
'1936989754677187007',@YanboOfficial 沟通整个城市的环线,zh,Reply,0,4,0,0,102,2025-06-23 11:28:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1936813238957859041',@luoling8192 这个梗最近怎么突然火起来了，年年有 Jun 怎么以前没人提,zh,Reply,1,164,0,1,15456,2025-06-22 23:47:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1936750397307384040',@yetone 彻底成功,ja,Reply,0,3,0,0,339,2025-06-22 19:37:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1936748387988279458',@NANA_UAN 妖魔鬼怪快离开,zh,Reply,0,2,0,0,194,2025-06-22 19:29:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1936688026845089914',海边☺️ https://t.co/E2kUuhTRot,ja,Tweet,0,30,0,1,1974,2025-06-22 15:29:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GuB_foiWQAEh041.jpg,https://pbs.twimg.com/media/GuB_bKUX0AAYwSg.jpg"
'1936674831598322112',@luoling8192 @himself_65 😋,qme,Reply,0,1,0,0,73,2025-06-22 14:37:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1936629422138048881',@L_eacc 啊？能汇人民币？？？,zh,Reply,0,2,0,1,325,2025-06-22 11:36:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1936394166650748978',@DNS451 @zuoyeben666 还真是，我当年也收到过,zh,Reply,0,3,0,0,2236,2025-06-21 20:02:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1936382566883524995',"要素过多x
如果 airi 旁边有个 ena 就更齐全了（）",zh,Tweet,0,17,0,1,1694,2025-06-21 19:15:54,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1936382014502138063',咖喱乌冬！ https://t.co/domAhW3wmu,ja,Tweet,0,15,0,1,908,2025-06-21 19:13:43,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/Gt9pLZ0WMAAXdhj.jpg,https://pbs.twimg.com/media/Gt9pLf0WgAATe0x.jpg"
'1936327669773484129',猫耳朵^^ https://t.co/CjYyOlmvLP,ja,Tweet,0,49,1,3,1786,2025-06-21 15:37:46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/Gt83wM8WwAA-Y05.jpg
'1936362242192384366',@ProbiusOfficial 一口吃掉！,ja,Reply,0,3,0,0,90,2025-06-21 17:55:09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1936338577442685188',@shiratsuyudachi 我就这种发型（草）,zh,Reply,0,8,0,0,198,2025-06-21 16:21:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1936327669773484129',猫耳朵^^ https://t.co/CjYyOlmvLP,ja,Tweet,0,49,1,3,1786,2025-06-21 15:37:46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/Gt83wM8WwAA-Y05.jpg
